OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,LABEL
LINGQIAO VIDEO B,2015-057C,2026-06-24T07:31:45.503040,14.77507272,0.00153561,97.6592,170.9261,244.8487,115.1131,0,U,40960,999,57650,8.0790049e-05,5.29e-06,0.0,Satellite
JILIN-1,2015-057D,2026-06-24T06:09:11.777184,14.78170032,0.00155254,97.6508,174.2721,237.6461,122.3248,0,U,40961,999,57665,0.00010007927,6.77e-06,0.0,Satellite
AEROCUBE 5C,2015-058B,2026-06-23T14:35:18.207168,14.9147567,0.01310576,64.7657,242.6157,60.7723,300.6421,0,U,40965,999,36661,0.00014558477,1.54e-05,0.0,Satellite
AEROCUBE 7,2015-058C,2026-06-24T04:30:06.126624,14.95758484,0.01208247,64.7611,222.8885,58.9205,302.37,0,U,40966,999,36700,0.00020428774,2.46e-05,0.0,Satellite
FOX-1A (AO-85),2015-058D,2026-06-23T22:13:10.891200,14.90994015,0.01308506,64.775,258.0417,53.9672,307.3482,0,U,40967,999,11457,0.00015604053,1.6400000000000002e-05,0.0,Satellite
SINOD-D 1,2015-058E,2026-06-23T21:32:04.403616,14.95937911,0.01194997,64.7742,237.8988,50.427,310.7326,0,U,40968,999,11766,0.00019379601,2.328e-05,0.0,Satellite
SNAP-3 ALICE,2015-058G,2026-06-24T02:14:51.165600,15.61640104,0.00260487,64.7505,80.0319,8.324,351.8334,0,U,40970,999,11796,0.0014604538,0.00130456,0.0,Satellite
LMRST-SAT,2015-058H,2026-06-23T14:44:51.315648,14.90610757,0.01324307,64.7747,255.3597,56.1235,305.2393,0,U,40971,999,11451,0.00013592499,1.3950000000000002e-05,0.0,Satellite
SNAP-3 EDDIE,2015-058J,2026-06-24T01:52:25.971168,15.62879749,0.00259585,64.7419,70.7577,11.7568,348.418,0,U,40972,999,12010,0.0013354535,0.00125096,0.0,Satellite
PROPCUBE 3,2015-058K,2026-06-23T13:36:59.600736,14.94283146,0.01243935,64.7675,232.6013,57.3922,303.9127,0,U,40973,999,11575,0.0001619496199999,1.847e-05,0.0,Satellite
BISONSAT,2015-058L,2026-06-24T03:45:15.679872,15.16339469,0.00799009,64.7575,151.1094,44.4363,316.3134,0,U,40974,999,11667,0.00060156943,0.00012529,0.0,Satellite
SNAP-3 JIMI,2015-058M,2026-06-24T07:29:12.579360,15.02351468,0.01065987,64.7634,197.2287,52.4772,308.5975,0,U,40975,999,11529,0.00030987581,4.462e-05,0.0,Satellite
PROPCUBE 1 (FLORA),2015-058N,2026-06-23T23:28:38.820576,14.89246131,0.01311138,64.774,274.1884,58.2861,303.0953,0,U,40976,999,11727,0.00015689278,1.5710000000000004e-05,0.0,Satellite
SINOD-D 3,2015-058P,2026-06-23T22:26:02.151168,14.94048063,0.01196491,64.7721,254.7482,55.4465,305.7871,0,U,40977,999,11576,0.0001950537,2.223e-05,0.0,Satellite
APSTAR-9,2015-059A,2026-06-24T04:11:38.697216,1.00269772,0.00027749,0.0377,298.6572,239.6086,298.9649,0,U,40982,999,3919,0.0,-2.59e-06,0.0,Satellite
TURKSAT 4B,2015-060A,2026-06-24T05:29:38.510016,1.00271022,0.00024029,0.0192,17.853,70.6478,316.2369,0,U,40984,999,3916,0.0,1.23e-06,0.0,Satellite
NAVSTAR 75 (USA 265),2015-062A,2026-06-22T18:16:30.267552,2.00567128,0.0112067,56.9632,30.5963,231.0618,127.9803,0,U,41019,999,7794,0.0,-9.699999999999998e-07,0.0,Satellite
ZHONGXING-2C,2015-063A,2026-06-24T04:22:38.601408,1.00268182,0.00078205,0.2927,89.5077,96.816,255.0797,0,U,41021,999,3904,0.0,-3.16e-06,0.0,Satellite
YAOGAN-28,2015-064A,2026-06-24T07:58:37.750368,15.27499291,0.00112797,97.3078,313.4488,158.8235,201.3473,0,U,41026,999,59177,0.00024768143,6.602000000000001e-05,0.0,Satellite
GSAT-15,2015-065A,2026-06-24T03:14:51.942624,1.00271849,0.00045486,0.0532,263.9194,170.3153,340.2976,0,U,41028,999,3886,0.0,-2.51e-06,0.0,Satellite
BADR-7 (ARABSAT-6B),2015-065B,2026-06-24T04:12:47.806848,1.00271682,0.0003832,0.0394,216.9933,340.1808,164.325,0,U,41029,999,3883,0.0,1.5199999999999998e-06,0.0,Satellite
COSMOS 2510,2015-066A,2026-06-23T09:48:23.643072,2.00885391,0.72011876,63.4878,345.2883,274.6829,13.7834,0,U,41032,999,7759,0.0,-1.77e-05,0.0,Satellite
LAOSAT 1,2015-067A,2026-06-24T04:33:38.707776,1.00273085,0.00026862,0.0498,225.2207,182.4921,61.5512,0,U,41034,999,3893,0.0,-3.35e-06,0.0,Satellite
TELSTAR 12V,2015-068A,2026-06-24T04:01:11.419392,1.00273245,0.00023672,0.0137,299.5761,154.5114,223.5355,0,U,41036,999,3869,0.0,-1.11e-06,0.0,Satellite
YAOGAN-29,2015-069A,2026-06-24T07:54:21.523392,14.83090751,0.00022854,98.003,203.9738,43.7561,316.3833,0,U,41038,999,57168,4.1453178000000005e-05,2.83e-06,0.0,Satellite
ELEKTRO-L 2,2015-074A,2026-06-23T22:53:22.057728,1.00271133,7.659000000000001e-05,6.711,70.4435,277.7123,252.7626,0,U,41105,999,3857,0.0,-1.16e-06,0.0,Satellite
COSMOS 2513,2015-075A,2026-06-24T07:53:22.540704,1.0027306,0.0003213,0.0741,102.0211,331.7622,37.2972,0,U,41121,999,3862,0.0,-1.31e-06,0.0,Satellite
VELOX-CI,2015-077A,2026-06-24T05:58:13.113696,15.50079849,0.00049574,14.9835,29.7533,332.9658,27.0409,0,U,41166,999,58382,0.0003344159099999,0.00020648,0.0,Satellite
KENT RIDGE 1,2015-077B,2026-06-24T04:05:16.009152,15.23167564,0.0008213,14.9783,214.0541,336.9751,23.0202,0,U,41167,999,58216,0.0001130060699999,3.516e-05,0.0,Satellite
DAMPE,2015-078A,2026-06-24T07:02:37.034880,15.30800189,0.00135338,97.4563,180.7956,55.2834,304.9679,0,U,41173,999,58563,2.7899433000000003e-05,7.54e-06,0.0,Satellite
GSAT0209 (GALILEO 12),2015-079A,2026-06-21T03:28:38.867520,1.70473696,0.00051972,55.8296,101.1534,346.3886,13.5783,0,U,41174,999,6484,0.0,-1.9e-07,0.0,Satellite
GSAT0208 (GALILEO 11),2015-079B,2026-06-22T12:55:14.356704,1.70473694,0.00048395,55.829,101.1119,343.6998,16.2634,0,U,41175,999,6528,0.0,-2.7e-07,0.0,Satellite
ORBCOMM FM110,2015-081D,2026-06-23T03:08:09.123360,14.58887524,0.0002506999999999,47.0032,333.3406,111.9489,248.1664,0,U,41182,999,55849,0.00013288741,4.57e-06,0.0,Satellite
ORBCOMM FM118,2015-081E,2026-06-24T02:58:10.114752,14.5888385,0.00023415,47.0055,328.9775,67.4619,292.6514,0,U,41183,999,55874,0.0001005168199999,3.04e-06,0.0,Satellite
ORBCOMM FM112,2015-081F,2026-06-23T15:34:13.124928,14.58910896,0.00040129,46.9979,239.6924,243.6446,116.4028,0,U,41184,999,55989,9.7499841e-05,2.9e-06,0.0,Satellite
ORBCOMM FM113,2015-081G,2026-06-23T21:35:20.691456,14.5886352,0.0002527999999999,46.9997,238.8861,247.8941,112.1677,0,U,41185,999,55991,7.6169893e-05,1.89e-06,0.0,Satellite
ORBCOMM FM108,2015-081J,2026-06-23T15:45:14.501376,14.58879514,0.00031478,47.002,151.6104,245.5849,114.4709,0,U,41187,999,56102,9.9900503e-05,3.01e-06,0.0,Satellite
ORBCOMM FM117,2015-081K,2026-06-23T23:08:44.343168,14.58868719,0.00036513,46.9996,148.7857,250.7,109.3491,0,U,41188,999,56111,7.4354569e-05,1.8e-06,0.0,Satellite
ORBCOMM FM116,2015-081L,2026-06-23T21:01:50.007936,14.58890441,5.7730000000000005e-05,47.0012,238.994,136.5837,223.5095,0,U,41189,999,55991,0.0001057413599999,3.29e-06,0.0,Satellite
EXPRESS-AMU1,2015-082A,2026-06-24T04:15:40.031424,1.00270716,0.00029005,0.0187,20.3055,73.0014,279.0214,0,U,41191,999,3833,0.0,1.63e-06,0.0,Satellite
GAOFEN-4,2015-083A,2026-06-24T08:00:53.496000,1.00271849,0.00040883,0.377,83.8803,115.5435,298.9943,0,U,41194,999,3860,0.0,-3.27e-06,0.0,Satellite
BELINTERSAT-1,2016-001A,2026-06-24T05:29:38.510016,1.00267598,0.00019334,0.0066,283.7341,132.9737,349.5968,0,U,41238,999,3830,0.0,1.1499999999999998e-06,0.0,Satellite
JASON-3,2016-002A,2026-06-23T23:49:47.993376,12.8762825,0.00084367,66.0412,111.5269,272.4502,87.555,0,U,41240,999,48812,3.7354673e-05,-5.3e-07,0.0,Satellite
IRNSS-1E,2016-003A,2026-06-23T18:32:38.776992,1.00275328,0.0019029,33.2478,59.6548,179.1877,63.0623,0,U,41241,999,3814,0.0,-3.19e-06,0.0,Satellite
EUTELSAT 9B,2016-005A,2026-06-24T04:08:03.261408,1.00276926,0.00014615,0.0399,59.7531,16.8065,266.8045,0,U,41310,999,3818,0.0,7e-07,0.0,Satellite
NAVSTAR 76 (USA 266),2016-007A,2026-06-23T08:26:03.952896,2.00551431,0.0095306,55.5273,89.2151,247.1068,111.8872,0,U,41328,999,7596,0.0,-5.599999999999999e-07,0.0,Satellite
COSMOS 2514 [GLONASS-M],2016-008A,2026-06-23T20:30:55.305792,2.13102654,0.00115514,65.0172,312.7777,198.7083,161.2407,0,U,41330,999,8076,0.0,-8.3e-07,0.0,Satellite
SENTINEL-3A,2016-011A,2026-06-24T07:11:32.507520,14.26734381,0.00014249,98.6246,242.5812,98.0107,262.1235,0,U,41335,999,53907,4.7395482e-05,7.1e-07,0.0,Satellite
HORYU-4,2016-012D,2026-06-23T23:45:34.171776,16.02876196,0.00079968,30.9834,28.8335,314.6456,45.3555,0,U,41340,999,57190,0.0011006997,0.00706661,0.0002254050199999,Satellite
SES-9,2016-013A,2026-06-24T00:55:38.709408,1.00270318,0.0002404,0.0127,332.463,110.6232,311.3192,0,U,41380,999,3750,0.0,-3.38e-06,0.0,Satellite
EUTELSAT 65 WEST A,2016-014A,2026-06-24T03:46:30.472032,1.00272512,0.00026515,0.0472,348.3218,100.9633,174.4603,0,U,41382,999,3759,0.0,-2.69e-06,0.0,Satellite
IRNSS-1F,2016-015A,2026-06-23T23:19:38.775648,1.00270954,0.00174471,5.3655,96.6283,184.6167,13.2034,0,U,41384,999,3773,0.0,1.62e-06,0.0,Satellite
COSMOS 2515,2016-020A,2026-06-24T06:51:28.381824,15.07969939,0.00217236,97.9762,191.0285,279.8525,80.0249,0,U,41394,999,56148,5.0587525000000005e-05,7.11e-06,0.0,Satellite
BEIDOU-2 IGSO-6,2016-021A,2026-06-24T02:12:21.652992,1.00259092,0.00575384,60.2358,37.9691,231.1257,128.7042,0,U,41434,999,3755,0.0,-1.55e-06,0.0,Satellite
IRNSS-1G,2016-027A,2026-06-23T20:19:51.532608,1.00277897,0.00062909,5.2122,97.3232,2.5927,246.3008,0,U,41469,999,3724,0.0,-3.31e-06,0.0,Satellite
JCSAT-2B,2016-028A,2026-06-23T23:59:38.544288,1.00271214,0.00011058,0.0193,11.261,81.5887,333.2159,0,U,41471,999,3719,0.0,-1.5899999999999998e-06,0.0,Satellite
YAOGAN-30 01,2016-029A,2026-06-24T06:33:10.566144,14.76273614,0.00147748,97.901,225.0172,205.6984,154.3493,0,U,41473,999,54471,4.741888e-06,-1.8e-07,0.0,Satellite
GSAT0211 (GALILEO 14),2016-030A,2026-06-23T05:58:18.729696,1.7047398500000002,0.00030388,55.0938,221.528,321.6334,38.423,0,U,41549,999,6277,0.0,4.1000000000000004e-07,0.0,Satellite
GSAT0210 (GALILEO 13),2016-030B,2026-06-18T05:26:40.813728,1.70473788,0.00050222,55.0944,221.6643,247.0655,112.9679,0,U,41550,999,6268,0.0,3.1e-07,0.0,Satellite
THAICOM 8,2016-031A,2026-06-24T04:27:46.371168,1.00272248,0.0003801999999999,0.0671,44.6518,19.0555,354.0622,0,U,41552,999,3678,0.0,-1.14e-06,0.0,Satellite
ZIYUAN 3-02 (ZY 3-02),2016-033A,2026-06-24T07:02:54.083328,15.2123648,0.00123896,97.3836,250.9316,263.5034,96.4791,0,U,41556,999,55906,0.00021402153,4.7180000000000006e-05,0.0,Satellite
COSMOS 2517 (GEO-IK 2),2016-034A,2026-06-24T06:58:09.378912,13.8591093,0.0001037,99.1878,183.9412,88.0642,272.0633,0,U,41579,999,50861,3.9757753000000006e-05,2e-08,0.0,Satellite
INTELSAT 31 (IS-31),2016-035A,2026-06-24T04:22:38.578944,1.00270817,7.167000000000001e-05,0.0168,272.3076,354.0024,336.6363,0,U,41581,999,3675,0.0,-1.43e-06,0.0,Satellite
BEIDOU-2 G7,2016-037A,2026-06-24T00:55:38.709408,1.00273499,0.00067261,1.7379,69.3934,359.4718,327.7814,0,U,41586,999,695,0.0,-3.47e-06,0.0,Satellite
ABS-2A (MONGOLSAT-1),2016-038A,2026-06-24T02:44:07.832256,1.002702,0.00022819,0.0206,1.7575,27.4153,358.8874,0,U,41588,999,3677,0.0,0.0,0.0,Satellite
EUTELSAT 117 WEST B,2016-038B,2026-06-23T22:24:09.481248,1.00270429,6.3e-06,0.0091,158.0636,73.8469,259.2281,0,U,41589,999,3673,0.0,-5e-08,0.0,Satellite
BRISAT,2016-039A,2026-06-24T05:18:38.616192,1.00267771,0.00021499,0.0209,343.6559,100.3988,58.4713,0,U,41591,999,3668,0.0,0.0,0.0,Satellite
ECHOSTAR 18,2016-039B,2026-06-24T03:55:10.365888,1.00273094,0.00016522,0.0186,13.04,80.3658,176.3306,0,U,41592,999,3669,0.0,-2.75e-06,0.0,Satellite
CARTOSAT-2C,2016-040A,2026-06-24T07:20:15.230112,15.19239218,0.00103544,97.4482,235.1859,109.9108,250.3244,0,U,41599,999,55479,0.00019520342,4.05e-05,0.0,Satellite
SKYSAT-C1,2016-040C,2026-06-24T01:19:29.751744,15.36400858,0.00028661,96.9565,206.4028,44.7167,315.4309,0,U,41601,999,55892,0.0002240672899999,7.882000000000001e-05,0.0,Satellite
LAPAN-A3,2016-040E,2026-06-24T07:19:50.194848,15.33143825,0.00100119,97.1491,171.2171,1.317,358.8097,0,U,41603,999,55590,9.59453e-05,3.001e-05,0.0,Satellite
MUOS-5,2016-041A,2026-06-24T04:43:45.359328,1.0027299,0.01978453,2.1877,301.8034,260.6661,35.6228,0,U,41622,999,3715,0.0,-1.41e-06,0.0,Satellite
SJ 16-02,2016-043A,2026-06-24T07:27:45.495936,14.93595461,0.00075868,75.0035,265.489,9.0321,351.1003,0,U,41634,999,54220,0.0001125405,1.159e-05,0.0,Satellite
TIANTONG-1 1,2016-048A,2026-06-24T02:51:44.602272,1.00272254,0.00058339,3.8629,43.4829,46.8831,326.273,0,U,41725,999,3634,0.0,-3.13e-06,0.0,Satellite
GAOFEN-3,2016-049A,2026-06-24T07:10:58.610208,14.42216125,0.00015241,98.4016,182.9781,97.4525,262.6838,0,U,41727,999,51967,1.0349865000000002e-05,-9e-08,0.0,Satellite
JCSAT-16,2016-050A,2026-06-23T21:55:50.450304,1.00271683,0.00011778,0.0185,4.4807,97.4298,283.0721,0,U,41729,999,3613,0.0,-2.44e-06,0.0,Satellite
USA 270,2016-052A,2026-06-22T15:12:26.817408,0.99500873,5.55e-05,4.2102,77.1345,163.5272,57.8891,0,U,41744,999,2818,0.0,-2.44e-06,0.0,Satellite
USA 271,2016-052B,2026-06-23T01:13:22.841184,0.9983452,0.0002049,4.184,77.1777,291.6696,27.7147,0,U,41745,999,2797,0.0,-2.72e-06,0.0,Satellite
INTELSAT 36 (IS-36),2016-053A,2026-06-22T22:52:06.867264,1.00272087,0.00022442,0.0105,2.2713,339.12,341.2767,0,U,41747,999,3601,0.0,-2.1e-07,0.0,Satellite
INSAT-3DR,2016-054A,2026-06-24T02:43:52.855680,1.00272215,0.00101714,0.1238,86.2862,187.3214,113.5999,0,U,41752,999,3588,0.0,-7e-07,0.0,Satellite
PERUSAT 1,2016-058A,2026-06-24T07:16:06.070656,14.58561583,0.0001264999999999,98.2018,248.859,86.7015,273.4329,0,U,41770,999,52013,2.5307723e-05,7.2e-07,0.0,Satellite
SKYSAT-C4,2016-058B,2026-06-24T07:27:00.556704,15.4878311,0.00018722,96.9174,196.7842,139.6201,220.519,0,U,41771,999,54657,0.00027911783,0.00014912,0.0,Satellite
SKYSAT-C5,2016-058C,2026-06-24T01:57:12.084768,15.34554203,9.751e-05,97.0472,215.414,242.0219,118.0926,0,U,41772,999,54480,0.000202402,6.701000000000001e-05,0.0,Satellite
SKYSAT-C2,2016-058D,2026-06-24T00:11:04.688160,15.42205016,0.00041276,97.0173,196.8461,56.1352,304.0288,0,U,41773,999,54610,0.00025413621,0.00010831,0.0,Satellite
SKYSAT-C3,2016-058E,2026-06-24T00:56:38.070528,15.52799383,0.00013006,96.9009,205.6223,110.646,249.4934,0,U,41774,999,54717,0.00033088545,0.00020416,0.0,Satellite
PISAT,2016-059B,2026-06-24T05:28:20.871840,14.68993723,0.00289698,97.8179,175.3783,180.017,180.104,0,U,41784,999,52077,0.0001358418699999,7.54e-06,0.0,Satellite
ALSAT-1B,2016-059C,2026-06-24T07:24:02.585664,14.7227838,0.00086092,97.7754,183.7649,194.9405,165.155,0,U,41785,999,52162,2.2956533000000003e-05,9.8e-07,0.0,Satellite
ALSAT-2B,2016-059D,2026-06-24T06:51:24.358176,14.70880067,0.00014879,97.9894,237.4213,117.2951,242.8407,0,U,41786,999,52181,0.0001072339299999,6.07e-06,0.0,Satellite
PATHFINDER 1,2016-059E,2026-06-24T05:26:45.252096,14.67669669,0.00283759,97.8167,174.1855,180.8535,179.2627,0,U,41787,999,52074,8.928670900000001e-05,4.64e-06,0.0,Satellite
SCATSAT 1,2016-059H,2026-06-24T04:18:00.208512,14.79538396,0.00536872,98.1187,239.0174,224.4744,135.2151,0,U,41790,999,10262,0.00013207833,9.55e-06,0.0,Satellite
GSAT-18,2016-060A,2026-06-24T04:26:31.490880,1.00271976,0.00057584,0.0759,94.5071,342.1247,336.3114,0,U,41793,999,3559,0.0,-6.9e-07,0.0,Satellite
SKY MUSTER 2 (NBN1B),2016-060B,2026-06-24T04:03:38.517984,1.00272128,0.00016855,0.0187,332.8218,118.2672,26.9549,0,U,41794,999,3559,0.0,-2.37e-06,0.0,Satellite
HIMAWARI-9,2016-064A,2026-06-23T21:54:58.034016,1.00269596,0.00011623,0.0192,19.9692,91.1134,270.5003,0,U,41836,999,3527,0.0,0.0,0.0,Satellite
SHIJIAN-17 (SJ-17),2016-065A,2026-06-20T10:58:25.611168,0.99855834,0.0001949,5.7621,72.5678,27.4113,204.1763,0,U,41838,999,3523,0.0,8.699999999999999e-07,0.0,Satellite
CAS-2T & KS-1Q,2016-066G,2026-06-24T03:59:56.338656,14.44714489,0.03428954,98.382,250.8232,108.3774,255.5023,0,U,41847,999,50580,0.00020428,1.4100000000000002e-05,0.0,Satellite
RAVAN,2016-067B,2026-06-24T04:28:51.299904,15.55287518,0.00033091,97.9882,65.5694,7.4434,352.6867,0,U,41849,999,52878,0.0007091668,0.00048165,0.0,Satellite
CELTEE 1,2016-067C,2026-06-23T14:15:14.898816,15.19733223,0.00013155,98.067,41.5977,128.9845,231.1505,0,U,41850,999,52685,0.00019016328,3.986e-05,0.0,Satellite
OPTICUBE 04,2016-067D,2026-06-24T04:06:34.839648,15.09685239,0.00170205,98.0695,27.8191,93.8897,266.4277,0,U,41851,999,52622,0.0001093994599999,1.6960000000000004e-05,0.0,Satellite
AEROCUBE 8D,2016-067E,2026-06-24T04:17:45.243168,15.2448034,0.00049451,98.068,45.882,106.5143,253.6636,0,U,41852,999,52713,0.00027532501,6.686000000000001e-05,0.0,Satellite
AEROCUBE 8C,2016-067F,2026-06-24T03:17:34.916352,15.2472996,0.00062372,98.0553,43.0557,49.728,310.45,0,U,41853,999,52712,0.0002662903699999,6.513000000000001e-05,0.0,Satellite
YUNHAI-1 01,2016-068A,2026-06-24T06:59:00.633120,14.32427386,0.00057452,98.5849,186.2317,38.8091,321.3504,0,U,41857,999,50284,0.00012539626,2.95e-06,0.0,Satellite
GSAT0207 (GALILEO 15),2016-069A,2026-06-23T04:44:56.137344,1.70473659,0.00051341,55.5021,100.9199,331.8808,28.0688,0,U,41859,999,5950,0.0,-3.1e-07,0.0,Satellite
GSAT0212 (GALILEO 16),2016-069B,2026-06-23T15:18:34.835616,1.70473709,0.00045345,55.5001,100.9027,9.5312,350.4536,0,U,41860,999,5976,0.0,-3.4e-07,0.0,Satellite
GSAT0213 (GALILEO 17),2016-069C,2026-06-23T10:02:39.581952,1.70474211,0.00046874,55.5022,100.9167,315.071,44.8679,0,U,41861,999,5962,0.0,-3.2e-07,0.0,Satellite
GSAT0214 (GALILEO 18),2016-069D,2026-06-21T19:19:10.755840,1.7047356,0.00038497,55.5,100.954,321.2487,38.7039,0,U,41862,999,5972,0.0,-2.3000000000000002e-07,0.0,Satellite
GOES 16,2016-071A,2026-06-24T04:43:25.433760,1.00271929,4.829e-05,0.3596,85.543,358.6578,154.3108,0,U,41866,999,3517,0.0,-8.4e-07,0.0,Satellite
TIANLIAN 1-04,2016-072A,2026-06-24T04:55:51.883968,1.00272983,0.0043256,0.8858,82.9424,90.2345,349.9372,0,U,41869,999,3537,0.0,3.8e-07,0.0,Satellite
GOKTURK 1A,2016-073A,2026-06-24T06:59:31.700832,14.62779207,0.00014419,98.1241,69.854,75.6177,284.5185,0,U,41875,999,50986,9.1762979e-05,4.21e-06,0.0,Satellite
RESOURCESAT-2A,2016-074A,2026-06-24T05:59:39.958656,14.216189,0.00032255,98.7523,248.6967,71.5714,288.5813,0,U,41877,999,49530,0.00010688641,1.9e-06,0.0,Satellite
WGS F8 (USA 272),2016-075A,2026-06-24T05:18:38.616192,1.00271095,2.83e-06,0.014,88.5865,225.2299,188.0415,0,U,41879,999,3489,0.0,-1.95e-06,0.0,Satellite
FENGYUN 4A,2016-077A,2026-06-23T17:05:02.563008,1.0026567,0.00083687,2.3403,80.2217,152.9998,58.5685,0,U,41882,999,3499,0.0,-3.52e-06,0.0,Satellite
CYGFM05,2016-078A,2026-06-23T11:07:48.267840,15.56903024,0.00078061,34.9559,219.0187,210.3577,149.6696,0,U,41884,999,52973,0.0002344543,0.00017439,0.0,Satellite
CYGFM04,2016-078B,2026-06-24T07:25:48.854208,15.61852901,0.00073085,34.9309,180.7447,255.3252,104.6663,0,U,41885,999,53011,0.00027164831,0.00024447,0.0,Satellite
CYGFM02,2016-078C,2026-06-24T07:06:58.951296,15.64902406,0.00082853,34.9389,175.1586,257.123,102.8571,0,U,41886,999,53028,0.00029696244,0.00030186,0.0,Satellite
CYGFM01,2016-078D,2026-06-23T12:19:52.756320,15.57590328,0.00075473,34.9389,219.693,205.2094,154.8263,0,U,41887,999,52969,0.0002411916899999,0.00018414,0.0,Satellite
CYGFM08,2016-078E,2026-06-23T11:05:49.695936,15.60291307,0.00090473,34.9419,199.4467,233.8204,126.1684,0,U,41888,999,52995,0.00024304127,0.00020586,0.0,Satellite
CYGFM07,2016-078G,2026-06-24T07:36:12.437568,15.60432522,0.00076755,34.9431,182.0924,255.1399,104.8477,0,U,41890,999,53011,0.00027436911,0.00023368,0.0,Satellite
CYGFM03,2016-078H,2026-06-24T05:22:22.634112,15.60419928,0.0007283999999999,34.9385,184.6465,243.0211,116.977,0,U,41891,999,53007,0.0002691785,0.00022909,0.0,Satellite
ECHOSTAR 19,2016-079A,2026-06-24T00:19:38.572896,1.00272559,0.0001422,0.0189,18.2068,72.4413,89.3327,0,U,41893,999,3477,0.0,-1.32e-06,0.0,Satellite
ARASE (ERG),2016-080A,2026-06-23T13:20:03.482304,2.5771783900000003,0.69894409,31.9602,5.7916,51.3014,352.8338,0,U,41896,999,8844,0.0015809276,3.29e-06,0.0,Satellite
TANSAT,2016-081A,2026-06-24T07:23:00.835584,14.59956131,0.00192385,98.5369,175.7762,289.1884,70.7232,0,U,41898,999,50566,8.062744900000001e-05,3.37e-06,0.0,Satellite
YIJIAN,2016-081B,2026-06-24T06:04:30.879552,14.6077374,0.00196285,98.5375,173.3704,288.4049,71.5016,0,U,41899,999,50562,0.0001099006399999,4.86e-06,0.0,Satellite
SPARK 1,2016-081C,2026-06-24T06:33:34.063488,14.59796501,0.00225635,98.5486,169.971,299.9336,59.9622,0,U,41900,999,50530,0.00010359634,4.45e-06,0.0,Satellite
SPARK 2,2016-081D,2026-06-24T06:22:00.682752,14.59171191,0.00242558,98.549,165.248,304.3972,55.4933,0,U,41901,999,50515,9.9141675e-05,4.18e-06,0.0,Satellite
JCSAT-110A (JCSAT-15),2016-082A,2026-06-24T04:49:38.882208,1.00272361,7.664e-05,0.0188,4.9184,96.719,353.1972,0,U,41903,999,3483,0.0,-3.44e-06,0.0,Satellite
STAR ONE D1,2016-082B,2026-06-24T03:41:31.975584,1.00272475,0.00022861,0.0166,41.6388,65.6975,136.3579,0,U,41904,999,3484,0.0,-2.04e-06,0.0,Satellite
TJS-2,2017-001A,2026-06-24T02:41:45.559104,1.00271629,6.316e-05,0.8518,85.2534,45.0016,248.9871,0,U,41911,999,3478,0.0,0.0,0.0,Satellite
JILIN-1 03,2017-002B,2026-06-24T07:05:36.913632,15.41726058,0.00075232,97.1948,182.28,134.2514,225.9353,0,U,41914,999,52295,0.0002850046199999,0.0001197,0.0,Satellite
IRIDIUM 106,2017-003A,2026-06-24T03:24:38.219328,14.34217317,0.00018193,86.3959,85.6488,90.048,270.0924,0,U,41917,999,49420,-1.2933968e-05,-1.6e-07,0.0,Satellite
IRIDIUM 103,2017-003B,2026-06-24T04:46:50.248416,14.34217428,0.00020864,86.396,85.5248,77.0713,283.0716,0,U,41918,999,49423,-1.2415103000000002e-05,-1.5e-07,0.0,Satellite
IRIDIUM 109,2017-003C,2026-06-24T04:55:58.249920,14.34217362,0.00021414,86.3961,85.5817,82.4295,277.7144,0,U,41919,999,49420,-1.5872399e-05,-2.5e-07,0.0,Satellite
IRIDIUM 102,2017-003D,2026-06-24T04:10:18.019488,14.34216662,0.00022932,86.3961,85.5184,85.9232,274.2226,0,U,41920,999,49428,2.3735375e-05,8.599999999999999e-07,0.0,Satellite
IRIDIUM 105,2017-003E,2026-06-24T04:51:09.156384,14.34218842,0.00024449,86.3959,53.9371,80.7048,279.4424,0,U,41921,999,49614,6.4390117e-05,2e-06,0.0,Satellite
IRIDIUM 104,2017-003F,2026-06-24T04:28:33.780576,14.34220241,0.0002361,86.3962,85.5559,79.0519,281.0942,0,U,41922,999,49427,6.5510963e-05,2.03e-06,0.0,Satellite
IRIDIUM 114,2017-003G,2026-06-24T04:37:42.266784,14.34217402,0.00021558,86.3961,85.5362,80.2218,279.9222,0,U,41923,999,49425,-8.213317e-06,-3.0000000000000004e-08,0.0,Satellite
IRIDIUM 108,2017-003H,2026-06-24T03:37:58.076832,14.34216254,0.00021846,86.395,53.8478,85.7618,274.3828,0,U,41924,999,49610,-1.4308139e-05,-2e-07,0.0,Satellite
IRIDIUM 112,2017-003J,2026-06-24T04:19:26.295744,14.34217426,0.00022466,86.3957,85.383,82.8074,277.3377,0,U,41925,999,49427,-6.640049e-06,1e-08,0.0,Satellite
IRIDIUM 111,2017-003K,2026-06-24T04:01:10.409376,14.34220315,0.00022211,86.396,85.4595,82.8531,277.2917,0,U,41926,999,49425,5.6768095e-05,1.79e-06,0.0,Satellite
